Energia;Block;Latencia;Cobertura;Demands
1213.8690476190477;0;1.7351174471563076e-05;1;168
1366.2068965517242;0;1.9923143391527817e-05;1;203
1364.642857142857;0;2.2678802574604328e-05;1;224
1384.8826291079813;0;2.240168099352561e-05;1;213
1396.8918918918919;0;2.3092459118244225e-05;1;222
1325.578947368421;0;2.3508537287756603e-05;1;190
1160.817610062893;0;2.2789749249891484e-05;1;159
1042.0183486238532;0;2.2323688565385254e-05;1;109
893.015873015873;0;2.1763525060836584e-05;1;63
810.6451612903226;0;2.150289097260475e-05;1;31
794.7619047619048;0;2.1277975570139856e-05;1;21
714.4444444444445;0;2.1173955048612828e-05;1;9
747.7777777777778;0;2.1070946618646604e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
573.3333333333334;0;0.0;1;3
738.5714285714286;0;0.0;1;7
780.4545454545455;0;0.0;1;22
831.1111111111111;0;3.873691407044012e-06;1;45
996.0975609756098;0;5.085338006107917e-06;1;82
1067.2268907563025;0;9.443826499379393e-06;1;119
1296.8041237113403;0;1.3136802553261435e-05;1;194
1348.3823529411766;0;1.65269228917989e-05;1;204
1353.148148148148;0;1.7719405949732394e-05;1;216
1375.6666666666667;0;1.9097935284289788e-05;1;210
1338.0748663101604;0;2.19405129242185e-05;1;187
1232.6415094339623;0;2.2334547624848873e-05;1;159
990.8510638297872;0;2.135106539678937e-05;1;94
996.5753424657535;0;2.0775194888918097e-05;1;73
818.5714285714286;0;2.0437030414970948e-05;1;35
800.3571428571429;0;2.0212127645013356e-05;1;28
769.1666666666666;0;2.0068609578894914e-05;1;12
728.3333333333334;0;1.9997612139346945e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;1.5022924095771776e-05;1;1
735.7142857142857;0;1.877865511971472e-06;1;7
656.0;0;1.1556095458285981e-06;1;5
794.6153846153846;0;7.590578308473545e-07;1;26
818.974358974359;0;1.4389376263888248e-06;1;39
1015.625;0;7.162338655807241e-06;1;96
1178.843537414966;0;1.840397872803266e-05;1;147
1299.5027624309391;0;1.8840753205234917e-05;1;181
1391.1162790697674;0;2.1232548238806948e-05;1;215
1395.560538116592;0;2.5306484118770176e-05;1;223
1346.5284974093265;0;2.5480914860391745e-05;1;193
1296.223404255319;0;2.5510368685377893e-05;1;188
1110.8333333333333;0;2.468768889058168e-05;1;132
1062.5925925925926;0;2.3881167607913036e-05;1;108
940.9722222222222;0;2.3466907941153286e-05;1;72
817.8787878787879;0;2.302443051532167e-05;1;33
762.7777777777778;0;2.2778326151143647e-05;1;18
771.1111111111111;0;2.2546253914583824e-05;1;18
720.0;0;2.2489014110555038e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
470.0;0;0.0;1;1
547.5;0;4.169848137778909e-07;1;4
760.8333333333334;0;1.3899493792596362e-07;1;12
785.2941176470588;0;3.575466094637488e-07;1;17
960.1428571428571;0;4.305917739720823e-06;1;70
1080.0;0;6.637524040843375e-06;1;115
1195.7668711656443;0;1.2487455370296776e-05;1;163
1382.7853881278538;0;1.726633007548794e-05;1;219
1390.9787234042553;0;1.9445855898950426e-05;1;235
1418.073394495413;0;2.0284748059525613e-05;1;218
1393.3039647577093;0;2.1044371371816366e-05;1;227
1332.4257425742574;0;2.166153494278531e-05;1;202
1157.922077922078;0;2.0755954163064647e-05;1;154
1070.5172413793102;0;2.025261553454127e-05;1;116
953.9344262295082;0;1.9703620658920167e-05;1;61
834.8888888888889;0;1.9399580292633273e-05;1;45
811.0714285714286;0;1.915983689442942e-05;1;28
705.0;0;1.908251345580995e-05;1;8
750.0;0;1.8994611531108204e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
573.3333333333334;0;0.0;1;3
763.3333333333334;0;6.674814965709242e-07;1;12
779.5;0;7.152899012667325e-07;1;20
847.6744186046511;0;2.8603327100169553e-06;1;43
974.4318181818181;0;4.812163727028065e-06;1;88
1152.7027027027027;0;1.1802549581543967e-05;1;148
1335.5445544554455;0;1.696710715243491e-05;1;202
1426.3135593220338;0;2.355578428892112e-05;1;236
1387.948717948718;0;2.3535932813584294e-05;1;234
1373.9150943396226;0;2.382164567342187e-05;1;212
1307.4761904761904;0;2.305618901030933e-05;1;210
1171.6107382550335;0;2.1898906386592083e-05;1;149
1021.0416666666666;0;2.092950942945873e-05;1;96
967.3134328358209;0;2.043167337361494e-05;1;67
803.6363636363636;0;2.0157862144635655e-05;1;33
792.3809523809524;0;1.996734383102757e-05;1;21
747.7777777777778;0;1.9874980863902795e-05;1;9
702.5;0;1.978620372994901e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
702.5;0;0.0;1;4
804.8;0;2.8131431811152625e-07;1;25
911.4035087719299;0;2.6452012462046785e-06;1;57
1046.51376146789;0;8.506578616545695e-06;1;109
1314.360465116279;0;1.4505896784221302e-05;1;172
1357.1028037383178;0;1.5354918704145886e-05;1;214
1455.2244897959183;0;2.0325441419618122e-05;1;245
1402.5700934579438;0;2.4178379804033436e-05;1;214
1392.0093457943926;0;2.452809215504947e-05;1;214
1283.2307692307693;0;2.319069657239808e-05;1;195
1195.4545454545455;0;2.325138881797061e-05;1;132
1012.2772277227723;0;2.282930186358784e-05;1;101
837.0212765957447;0;2.237083204517572e-05;1;47
832.75;0;2.1938155910070443e-05;1;40
798.3333333333334;0;2.1653042856700367e-05;1;24
738.5714285714286;0;2.156888333421458e-05;1;7
676.6666666666666;0;2.1497265569961517e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
0.0;0;0.0;0;0
757.6470588235294;0;0.0;1;17
814.1176470588235;0;1.1498571053903781e-06;1;34
840.1785714285714;0;4.528933597073892e-06;1;56
1073.716814159292;0;1.062323709154925e-05;1;113
1203.43949044586;0;1.4384250370526376e-05;1;157
1337.6555023923445;0;1.6261796751974624e-05;1;209
1394.6511627906978;0;1.8892173348102828e-05;1;215
1419.3886462882097;0;2.0359579983780582e-05;1;229
1358.3076923076924;0;2.0709276379716823e-05;1;195
1317.3958333333333;0;2.155307896654261e-05;1;192
1202.3270440251572;0;2.1269459234118848e-05;1;159
1045.188679245283;0;2.061025794485044e-05;1;106
872.9629629629629;0;2.0065530023069344e-05;1;54
816.969696969697;0;1.9736948660674025e-05;1;33
763.1578947368421;0;1.952984666625651e-05;1;19
762.1428571428571;0;1.93909278145241e-05;1;14
737.1428571428571;0;1.9317358192315928e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
676.6666666666666;0;0.0;1;3
656.0;0;0.0;1;5
796.4;0;1.978755361484028e-06;1;25
811.8604651162791;0;2.6040701079794393e-06;1;43
972.7272727272727;0;4.167932620455185e-06;1;88
1217.1779141104294;0;1.2828835163532386e-05;1;163
1219.655172413793;0;1.538814359032148e-05;1;174
1357.1698113207547;0;1.7069534758473307e-05;1;212
1397.9816513761468;0;1.6823753408957097e-05;1;218
1364.5876288659795;0;1.721046721331849e-05;1;194
1138.7074829931973;0;1.6433475782533292e-05;1;147
1196.3013698630136;0;1.6468028200978525e-05;1;146
1045.8415841584158;0;1.584235565024637e-05;1;101
889.2537313432836;0;1.5212313579716812e-05;1;67
818.6111111111111;0;1.4940333384424062e-05;1;36
798.75;0;1.4828613599554212e-05;1;24
728.3333333333334;0;1.4774756649434768e-05;1;6
765.3846153846154;0;1.465939818910885e-05;1;13
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
703.75;0;0.0;1;8
816.25;0;4.181372321988135e-06;1;32
832.7272727272727;0;5.141701584466472e-06;1;44
950.843373493976;0;7.57972230780014e-06;1;83
1085.3076923076924;0;1.1404304647998573e-05;1;130
1272.5280898876404;0;1.7599733375362458e-05;1;178
1375.4418604651162;0;2.0689537645035945e-05;1;215
1366.2037037037037;0;2.14602914274889e-05;1;216
1372.0814479638009;0;2.4203400502132366e-05;1;221
1340.0537634408602;0;2.4161136672563906e-05;1;186
1135.3103448275863;0;2.37228936984992e-05;1;145
991.0975609756098;0;2.2810063567153992e-05;1;82
865.0;0;2.2412993030584867e-05;1;50
837.0731707317074;0;2.1954569879038805e-05;1;41
792.0;0;2.163023631960783e-05;1;25
766.875;0;2.142486759741353e-05;1;16
735.7142857142857;0;2.133559731575764e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
