Energia;Block;Latencia;Cobertura;Demands
1417.0204081632653;0;2.0672844663389872e-05;1;245
1424.7280334728034;0;2.129612139736309e-05;1;239
1414.1869918699188;0;2.269184015520988e-05;1;246
1313.8947368421052;0;2.288738343707678e-05;1;190
1115.0;0;2.201426454324489e-05;1;140
1019.5604395604396;0;2.1273219072578767e-05;1;91
840.0;0;2.0885394153465425e-05;1;42
788.3333333333334;0;2.0659108299536995e-05;1;24
762.0;0;2.047240149158817e-05;1;20
756.6666666666666;0;2.0391410420985637e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
720.0;0;0.0;1;5
746.6666666666666;0;1.0730660068408412e-06;1;9
802.0689655172414;0;5.0610520871185135e-06;1;29
846.875;0;3.0077674348184406e-06;1;48
1032.1568627450981;0;6.092142604576172e-06;1;102
1217.4213836477988;0;8.586149787675743e-06;1;159
1348.274111675127;0;1.2993614379386649e-05;1;197
1362.6851851851852;0;1.5208368232483851e-05;1;216
1361.4977973568282;0;1.6701461586268673e-05;1;227
1413.305439330544;0;1.9393169818248885e-05;1;239
1376.9082125603866;0;2.2019506650632957e-05;1;207
1208.622754491018;0;2.1419569981357667e-05;1;167
1083.90625;0;2.0898255920665114e-05;1;128
950.4285714285714;0;2.0311045812023255e-05;1;70
813.7142857142857;0;1.9961800913061147e-05;1;35
791.6666666666666;0;1.9777129605664143e-05;1;18
750.0;0;1.9671142844647723e-05;1;10
760.8333333333334;0;1.9549002131866656e-05;1;12
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
656.0;0;0.0;1;5
775.625;0;0.0;1;16
779.047619047619;0;1.4561149854660915e-07;1;21
939.1044776119403;0;4.871894986916674e-06;1;67
1095.2100840336134;0;8.709904202103463e-06;1;119
1240.0564971751412;0;1.3974549179826544e-05;1;177
1338.3412322274883;0;1.4947505263944563e-05;1;211
1361.7961165048544;0;1.791727661518901e-05;1;206
1419.695652173913;0;1.9155400826615184e-05;1;230
1427.7777777777778;0;1.9606916875775547e-05;1;225
1383.785046728972;0;2.1575955339469336e-05;1;214
1089.527027027027;0;2.1480926575104113e-05;1;148
1059.811320754717;0;2.0897711228525737e-05;1;106
971.6216216216217;0;2.0207397394224944e-05;1;74
840.7142857142857;0;1.9943526504740497e-05;1;42
778.9473684210526;0;1.9741969587937268e-05;1;19
758.1818181818181;0;1.9627129997526212e-05;1;11
733.6363636363636;0;1.9513618730453243e-05;1;11
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
470.0;0;0.0;1;1
0.0;0;0.0;0;0
757.2727272727273;0;1.0730660068408412e-06;1;11
806.3333333333334;0;5.809500161337758e-07;1;30
932.2222222222222;0;5.274525354238597e-06;1;63
1053.3050847457628;0;6.722767862350439e-06;1;118
1254.655172413793;0;1.9829653670728022e-05;1;174
1382.9464285714287;0;2.316536702826334e-05;1;224
1413.3870967741937;0;2.499226448983611e-05;1;248
1425.8227848101267;0;2.4872029178744265e-05;1;237
1377.1491228070176;0;2.4339276570702858e-05;1;228
1360.3921568627452;0;2.4077912235427043e-05;1;204
1223.1360946745563;0;2.4554957769726493e-05;1;169
1059.9122807017543;0;2.369394675065408e-05;1;114
975.5844155844156;0;2.3000256104431902e-05;1;77
860.7692307692307;0;2.2547705194734306e-05;1;52
779.0;0;2.23478340096767e-05;1;20
746.9230769230769;0;2.2222248353267342e-05;1;13
692.8571428571429;0;2.2144158123110278e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
702.5;0;0.0;1;4
758.0;0;1.0015282730514518e-06;1;10
812.1428571428571;0;6.846462882844985e-07;1;28
